"PlotID"	"Study"	"Island"	"Scientific_name"	"Native_Status"	"Abundance"
"886"	258	"Zimmerman"	"Hawai'i Island"	"Wikstroemia sandwicensis"	"native"	1
"887"	259	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	13
"888"	259	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	6
"889"	259	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	8
"890"	259	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	16
"891"	259	"Zimmerman"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	2
"892"	259	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"893"	259	"Zimmerman"	"Hawai'i Island"	"Psidium guajava"	"alien"	4
"894"	259	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	8
"895"	260	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	9
"896"	260	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	7
"897"	260	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	31
"898"	260	"Zimmerman"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"899"	260	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	2
"900"	260	"Zimmerman"	"Hawai'i Island"	"Psidium guajava"	"alien"	2
"901"	260	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	3
"902"	261	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	4
"903"	261	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	7
"904"	261	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	19
"905"	261	"Zimmerman"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"906"	261	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"907"	261	"Zimmerman"	"Hawai'i Island"	"Psidium guajava"	"alien"	1
"908"	261	"Zimmerman"	"Hawai'i Island"	"Trema orientalis"	"alien"	1
"909"	262	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	3
"910"	262	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	5
"911"	262	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	54
"912"	262	"Zimmerman"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	2
"913"	262	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"914"	263	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	7
"915"	263	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	14
"916"	263	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	6
"917"	263	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	45
"918"	263	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	11
"919"	263	"Zimmerman"	"Hawai'i Island"	"Psidium guajava"	"alien"	1
"920"	263	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	2
"921"	264	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	4
"922"	264	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	7
"923"	264	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	1
"924"	264	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	53
"925"	264	"Zimmerman"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	6
"926"	264	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	3
"927"	264	"Zimmerman"	"Hawai'i Island"	"Psidium guajava"	"alien"	1
"928"	264	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	24
"929"	265	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	7
"930"	265	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	11
"931"	265	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	2
"932"	265	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	36
"933"	265	"Zimmerman"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	23
"934"	265	"Zimmerman"	"Hawai'i Island"	"Psidium guajava"	"alien"	2
"935"	265	"Zimmerman"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	7
"936"	266	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	1
"937"	266	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	1
"938"	266	"Zimmerman"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	4
"939"	266	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	11
"940"	266	"Zimmerman"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"941"	266	"Zimmerman"	"Hawai'i Island"	"Trema orientalis"	"alien"	1
"942"	267	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	53
"943"	268	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	56
"944"	269	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	49
"945"	270	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	50
"946"	271	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	74
"947"	272	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	21
"948"	272	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	32
"949"	272	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	27
"950"	273	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	18
"951"	273	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	20
"952"	273	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	19
"953"	274	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	18
"954"	274	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	33
"955"	274	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	25
"956"	275	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	2
"957"	275	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	1
"958"	275	"Zimmerman"	"Hawai'i Island"	"Melochia umbellata"	"alien"	1
"959"	275	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	22
"960"	275	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	34
"961"	275	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	8
"962"	275	"Zimmerman"	"Hawai'i Island"	"Psidium guajava"	"alien"	1
"963"	276	"Zimmerman"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	1
"964"	276	"Zimmerman"	"Hawai'i Island"	"Cordyline fruticosa"	"native"	1
"965"	276	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	7
"966"	276	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	43
"967"	276	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	7
"968"	276	"Zimmerman"	"Hawai'i Island"	"Psidium guajava"	"alien"	2
"969"	277	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	9
"970"	277	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	28
"971"	277	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	18
"972"	278	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	27
"973"	278	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	36
"974"	278	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	23
"975"	279	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	1
"976"	279	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	16
"977"	279	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	3
"978"	279	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	127
"979"	280	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	1
"980"	280	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	21
"981"	280	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	16
"982"	280	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	24
"983"	281	"Zimmerman"	"Hawai'i Island"	"Diospyros sandwicensis"	"native"	1
"984"	281	"Zimmerman"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	10
"985"	281	"Zimmerman"	"Hawai'i Island"	"Pandanus tectorius"	"native"	17
"986"	281	"Zimmerman"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	36
"987"	283	"Knight_Barton"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	29
"988"	283	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	43
"989"	285	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Ilex anomala"	"native"	1
"990"	285	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Kadua affinis"	"native"	4
"991"	285	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Metrosideros polymorpha"	"native"	43
"992"	285	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Myrica faya"	"alien"	9
"993"	285	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Schinus terebinthifolia"	"alien"	1
"994"	286	"Knight_Barton"	"Hawai'i Island"	"Melaleuca quinquenervia"	"alien"	1
"995"	286	"Knight_Barton"	"Hawai'i Island"	"Melastoma malabathricum"	"alien"	20
"996"	286	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	18
"997"	286	"Knight_Barton"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	30
"998"	288	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Kadua affinis"	"native"	2
"999"	288	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Metrosideros polymorpha"	"native"	34
"1000"	289	"Knight_Barton"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	2
"1001"	289	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	45
"1002"	289	"Knight_Barton"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	1
"1003"	289	"Knight_Barton"	"Hawai'i Island"	"Styphelia tameiameiae"	"native"	1
"1004"	290	"Knight_Barton"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	6
"1005"	290	"Knight_Barton"	"Hawai'i Island"	"Ilex anomala"	"native"	2
"1006"	290	"Knight_Barton"	"Hawai'i Island"	"Kadua affinis"	"native"	1
"1007"	290	"Knight_Barton"	"Hawai'i Island"	"Melicope clusiifolia"	"native"	1
"1008"	290	"Knight_Barton"	"Hawai'i Island"	"Melicope volcanica"	"native"	1
"1009"	290	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	37
"1010"	290	"Knight_Barton"	"Hawai'i Island"	"Styphelia tameiameiae"	"native"	4
"1011"	290	"Knight_Barton"	"Hawai'i Island"	"Vaccinium reticulatum"	"native"	1
"1012"	291	"Knight_Barton"	"Hawai'i Island"	"Acacia koa"	"native"	10
"1013"	291	"Knight_Barton"	"Hawai'i Island"	"Coprosma ochracea"	"native"	9
"1014"	291	"Knight_Barton"	"Hawai'i Island"	"Dodonaea viscosa"	"native"	1
"1015"	291	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	7
"1016"	291	"Knight_Barton"	"Hawai'i Island"	"Myoporum sandwicense"	"native"	1
"1017"	291	"Knight_Barton"	"Hawai'i Island"	"Styphelia tameiameiae"	"native"	1
"1018"	292	"Knight_Barton"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	1
"1019"	292	"Knight_Barton"	"Hawai'i Island"	"Clermontia parviflora"	"native"	1
"1020"	292	"Knight_Barton"	"Hawai'i Island"	"Coprosma ochracea"	"native"	2
"1021"	292	"Knight_Barton"	"Hawai'i Island"	"Ilex anomala"	"native"	8
"1022"	292	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	30
"1023"	292	"Knight_Barton"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	15
"1024"	292	"Knight_Barton"	"Hawai'i Island"	"Perrottetia sandwicensis"	"native"	1
"1025"	293	"Knight_Barton"	"Hawai'i Island"	"Ilex anomala"	"native"	14
"1026"	293	"Knight_Barton"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	36
"1027"	293	"Knight_Barton"	"Hawai'i Island"	"Myrica faya"	"alien"	2
"1028"	293	"Knight_Barton"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	3
"1029"	293	"Knight_Barton"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	2
"1030"	294	"Knight_Barton"	"Maui Island"	"Antidesma platyphyllum"	"native"	1
"1031"	294	"Knight_Barton"	"Maui Island"	"Cordyline fruticosa"	"native"	3
"1032"	294	"Knight_Barton"	"Maui Island"	"Freycinetia arborea"	"native"	1
"1033"	294	"Knight_Barton"	"Maui Island"	"Kadua affinis"	"native"	1
"1034"	294	"Knight_Barton"	"Maui Island"	"Metrosideros polymorpha"	"native"	31
"1035"	294	"Knight_Barton"	"Maui Island"	"Psychotria mariniana"	"native"	3
"1036"	296	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Acacia koa"	"native"	4
"1037"	296	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Melaleuca quinquenervia"	"alien"	3
"1038"	296	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Metrosideros polymorpha"	"native"	49
"1039"	296	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Psidium cattleianum"	"alien"	14
"1040"	296	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Psidium guajava"	"alien"	1
"1041"	296	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Santalum freycinetianum"	"native"	3
"1042"	296	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Styphelia tameiameiae"	"native"	9
"1043"	296	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Syzygium cumini"	"alien"	5
"1044"	296	"Knight_Barton"	"O'ahu Island (incl. Mokoli'i Islet)"	"Wikstroemia oahuensis"	"native"	3
"1045"	297	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Acacia confusa"	"alien"	28
"1046"	297	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Grevillea robusta"	"alien"	2
"1047"	297	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Schinus terebinthifolia"	"alien"	8
"1048"	297	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Syzygium cumini"	"alien"	1
"1049"	299	"USFS_FIA_Hawaii"	"Maui Island"	"Acacia confusa"	"alien"	29
"1050"	299	"USFS_FIA_Hawaii"	"Maui Island"	"Schinus terebinthifolia"	"alien"	2
"1051"	301	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	3
"1052"	301	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	10
"1053"	302	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	115
"1054"	303	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	1
"1055"	303	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	3
"1056"	303	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Pritchardia beccariana"	"native"	1
"1057"	305	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	19
"1058"	305	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	5
"1059"	305	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myoporum sandwicense"	"native"	2
"1060"	305	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"1061"	306	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	5
"1062"	306	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	13
"1063"	306	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Coprosma longifolia"	"native"	1
"1064"	306	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	27
"1065"	307	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	18
"1066"	309	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	3
"1067"	309	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	9
"1068"	309	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	2
"1069"	309	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	7
"1070"	310	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	3
"1071"	310	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Broussaisia arguta"	"native"	4
"1072"	310	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	6
"1073"	310	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	29
"1074"	310	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"1075"	311	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	1
"1076"	311	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	2
"1077"	311	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Coprosma longifolia"	"native"	1
"1078"	311	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	34
"1079"	311	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"1080"	312	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	3
"1081"	312	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	3
"1082"	312	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	1
"1083"	312	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	9
"1084"	313	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	8
"1085"	313	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	26
"1086"	315	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	6
"1087"	316	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	4
"1088"	316	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	3
"1089"	316	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Coprosma ochracea"	"native"	3
"1090"	316	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	2
"1091"	316	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	14
"1092"	316	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"1093"	317	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	3
"1094"	317	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	1
"1095"	317	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	1
"1096"	317	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	9
"1097"	317	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	11
"1098"	317	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	1
"1099"	318	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	2
"1100"	318	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Antidesma platyphyllum"	"native"	1
"1101"	318	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	4
"1102"	318	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	1
"1103"	318	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Kadua axillaris"	"native"	1
"1104"	318	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	4
"1105"	318	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Perrottetia sandwicensis"	"native"	1
"1106"	318	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	3
"1107"	319	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Acacia koa"	"native"	1
"1108"	319	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Bobea sandwicensis"	"native"	2
"1109"	319	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Dillenia suffruticosa"	"alien"	1
"1110"	319	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Melaleuca quinquenervia"	"alien"	4
"1111"	319	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Metrosideros polymorpha"	"native"	6
"1112"	319	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Psychotria mariniana"	"native"	4
"1113"	320	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Aleurites moluccanus"	"alien"	1
"1114"	320	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Antidesma platyphyllum"	"native"	1
"1115"	320	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Metrosideros polymorpha"	"native"	2
"1116"	320	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Psidium cattleianum"	"alien"	2
"1117"	320	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Schinus terebinthifolia"	"alien"	2
"1118"	321	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	5
"1119"	321	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	3
"1120"	321	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	1
"1121"	321	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	22
"1122"	322	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	4
"1123"	322	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Melicope clusiifolia"	"native"	2
"1124"	322	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	16
"1125"	322	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrsine sandwicensis"	"native"	4
"1126"	322	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"1127"	323	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	1
"1128"	323	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	1
"1129"	323	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	20
"1130"	323	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Toona ciliata"	"alien"	2
"1131"	323	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Eucalyptus deglupta"	"alien"	9
"1132"	324	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	1
"1133"	324	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	2
"1134"	325	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	1
"1135"	325	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Chenopodium oahuense"	"native"	1
"1136"	325	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	5
"1137"	326	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	1
"1138"	326	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	31
"1139"	326	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myoporum sandwicense"	"native"	1
"1140"	328	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	1
"1141"	328	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Eucalyptus robusta"	"alien"	7
"1142"	328	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Melicope clusiifolia"	"native"	1
"1143"	328	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	1
"1144"	329	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	2
"1145"	329	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	5
"1146"	329	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	3
"1147"	330	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	1
"1148"	330	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Antidesma platyphyllum"	"native"	1
"1149"	330	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	1
"1150"	330	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	1
"1151"	330	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Melicope clusiifolia"	"native"	1
"1152"	330	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	6
"1153"	330	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	7
"1154"	330	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	1
"1155"	331	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	2
"1156"	331	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	1
"1157"	331	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	21
"1158"	331	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"1159"	332	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	2
"1160"	332	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	2
"1161"	332	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	43
"1162"	333	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	4
"1163"	333	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	1
